source_pdf,figure_id,panel_id,series_id,series_name,x,x_unit,y,y_unit,marker_shape,line_style,color_hex,is_inferred,confidence,source_pixel_x,source_pixel_y,notes,point_id,source_instance_id,species,export_eligible,species_evidence,quantity_type,loading_basis,evidence_type,normalized_x,normalized_x_unit,normalized_y,normalized_y_unit,conversion_id,uncertainty_x,uncertainty_y,review_html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-323k-c5e1f4c4,CO2 323K,1140.2638,mbar,2.3948,mmol/g,triangle_up,solid,#238b45,false,high,671.36,204.14,assigned_by=color; source=auto,pt-c813d45177dc8bbb,src-6ffa99b99ef1125c,CO2,true,Legend is headed 'CO2' and its green upward-triangle entry is labeled '323K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-323k-c5e1f4c4,CO2 323K,866.1365,mbar,2.2784,mmol/g,triangle_up,solid,#238b45,false,high,552.32,221.68,assigned_by=color; source=auto,pt-e3a780c12c1997b8,src-b8af3b91f377aa90,CO2,true,Legend is headed 'CO2' and its green upward-triangle entry is labeled '323K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-323k-c5e1f4c4,CO2 323K,400.0925,mbar,1.9774,mmol/g,triangle_up,solid,#238b45,false,high,349.94,267.05,assigned_by=color; source=auto,pt-e3b879c5930178e3,src-6a4db579edadc60e,CO2,true,Legend is headed 'CO2' and its green upward-triangle entry is labeled '323K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-323k-c5e1f4c4,CO2 323K,467.4729,mbar,2.0417,mmol/g,triangle_up,solid,#238b45,false,high,379.2,257.36,assigned_by=color; source=auto,pt-e5f7ebfee985975e,src-3fc2d2befe3d84b9,CO2,true,Legend is headed 'CO2' and its green upward-triangle entry is labeled '323K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-323k-c5e1f4c4,CO2 323K,934.9446,mbar,2.3081,mmol/g,triangle_up,solid,#238b45,false,high,582.2,217.2,assigned_by=color; source=auto,pt-f7fec7017f269b35,src-c7f712d169b592fa,CO2,true,Legend is headed 'CO2' and its green upward-triangle entry is labeled '323K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-333k-94a1f9ba,CO2 333K,13.6569,mbar,0.1455,mmol/g,hexagon,solid,#293ca3,false,high,182.13,543.15,assigned_by=color; source=auto,pt-0f12910bfb6c48f9,src-c674b7f3ee7accb5,CO2,true,Legend is headed 'CO2' and its blue polygon-marker entry is labeled '333K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-333k-94a1f9ba,CO2 333K,266.414,mbar,1.5886,mmol/g,hexagon,solid,#293ca3,false,high,291.89,325.65,assigned_by=color; source=auto,pt-17e5be4e04cb041d,src-187577258fd3e669,CO2,true,Legend is headed 'CO2' and its blue polygon-marker entry is labeled '333K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-333k-94a1f9ba,CO2 333K,535.4751,mbar,1.9356,mmol/g,hexagon,solid,#293ca3,false,high,408.73,273.35,assigned_by=color; source=auto,pt-30d0c76a3d722861,src-6716c9f1948a0141,CO2,true,Legend is headed 'CO2' and its blue polygon-marker entry is labeled '333K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-333k-94a1f9ba,CO2 333K,1011.5593,mbar,2.2023,mmol/g,hexagon,solid,#293ca3,false,high,615.47,233.16,assigned_by=color; source=auto,pt-4bbdd1c21c07ad55,src-f566bedd4adf67fe,CO2,true,Legend is headed 'CO2' and its blue polygon-marker entry is labeled '333K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-333k-94a1f9ba,CO2 333K,666.206,mbar,2.0325,mmol/g,hexagon,solid,#293ca3,false,high,465.5,258.74,assigned_by=color; source=auto,pt-6e3c30e1d1ffbe47,src-63369be662f29f91,CO2,true,Legend is headed 'CO2' and its blue polygon-marker entry is labeled '333K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-333k-94a1f9ba,CO2 333K,30.9741,mbar,0.3273,mmol/g,hexagon,solid,#293ca3,false,high,189.65,515.74,assigned_by=color; source=auto,pt-72e74629424aefc2,src-fbe94eed75b66485,CO2,true,Legend is headed 'CO2' and its blue polygon-marker entry is labeled '333K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-333k-94a1f9ba,CO2 333K,934.0005,mbar,2.1565,mmol/g,hexagon,solid,#293ca3,false,high,581.79,240.05,assigned_by=color; source=auto,pt-907db526dde16ab7,src-8baa7dfa8245e578,CO2,true,Legend is headed 'CO2' and its blue polygon-marker entry is labeled '333K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-333k-94a1f9ba,CO2 333K,1068.554,mbar,2.2166,mmol/g,hexagon,solid,#293ca3,false,high,640.22,231.0,assigned_by=color; source=auto,pt-a7228214f37751d1,src-a1de7875782ade70,CO2,true,Legend is headed 'CO2' and its blue polygon-marker entry is labeled '333K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-333k-94a1f9ba,CO2 333K,1139.7341,mbar,2.2355,mmol/g,hexagon,solid,#293ca3,false,high,671.13,228.15,assigned_by=color; source=auto,pt-acea2e43c5da1dcb,src-010dd9c5b4cce3a1,CO2,true,Legend is headed 'CO2' and its blue polygon-marker entry is labeled '333K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-333k-94a1f9ba,CO2 333K,868.5544,mbar,2.1347,mmol/g,hexagon,solid,#293ca3,false,high,553.37,243.34,assigned_by=color; source=auto,pt-af154b6b56e40cc2,src-437151fffff7c8fc,CO2,true,Legend is headed 'CO2' and its blue polygon-marker entry is labeled '333K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-333k-94a1f9ba,CO2 333K,463.2127,mbar,1.8781,mmol/g,hexagon,solid,#293ca3,false,high,377.35,282.02,assigned_by=color; source=auto,pt-b33587df148c3ae9,src-962298196cbf2532,CO2,true,Legend is headed 'CO2' and its blue polygon-marker entry is labeled '333K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-333k-94a1f9ba,CO2 333K,133.979,mbar,1.1459,mmol/g,hexagon,solid,#293ca3,false,medium,234.38,392.37,assigned_by=color; source=auto,pt-b37390e8163a50ce,src-6ed0056b799519cf,CO2,true,Legend is headed 'CO2' and its blue polygon-marker entry is labeled '333K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-333k-94a1f9ba,CO2 333K,799.7463,mbar,2.1031,mmol/g,hexagon,solid,#293ca3,false,high,523.49,248.11,assigned_by=color; source=auto,pt-b4ab4b7366859cc3,src-6e748e3ef4b58c7e,CO2,true,Legend is headed 'CO2' and its blue polygon-marker entry is labeled '333K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-333k-94a1f9ba,CO2 333K,398.3654,mbar,1.7997,mmol/g,hexagon,solid,#293ca3,false,high,349.19,293.83,assigned_by=color; source=auto,pt-bb4cf9edd951091c,src-16caecfa88e7ca62,CO2,true,Legend is headed 'CO2' and its blue polygon-marker entry is labeled '333K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-333k-94a1f9ba,CO2 333K,63.7201,mbar,0.6517,mmol/g,hexagon,solid,#293ca3,false,high,203.87,466.85,assigned_by=color; source=auto,pt-c2ed99ad714f3f29,src-0442207d53d79852,CO2,true,Legend is headed 'CO2' and its blue polygon-marker entry is labeled '333K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-333k-94a1f9ba,CO2 333K,599.4243,mbar,1.9877,mmol/g,hexagon,solid,#293ca3,false,high,436.5,265.5,assigned_by=color; source=auto,pt-d79ffd906ce8b72c,src-40c751d88d0d6895,CO2,true,Legend is headed 'CO2' and its blue polygon-marker entry is labeled '333K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-333k-94a1f9ba,CO2 333K,735.1523,mbar,2.0674,mmol/g,hexagon,solid,#293ca3,false,high,495.44,253.48,assigned_by=color; source=auto,pt-f20aa6e1d78d4ef6,src-a66b77e5aa68ca7e,CO2,true,Legend is headed 'CO2' and its blue polygon-marker entry is labeled '333K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-333k-94a1f9ba,CO2 333K,197.6289,mbar,1.4059,mmol/g,hexagon,solid,#293ca3,false,high,262.02,353.18,assigned_by=color; source=auto,pt-f439e413dabb0ab7,src-73b5c941a0637654,CO2,true,Legend is headed 'CO2' and its blue polygon-marker entry is labeled '333K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-333k-94a1f9ba,CO2 333K,331.3304,mbar,1.7147,mmol/g,hexagon,solid,#293ca3,false,high,320.08,306.64,assigned_by=color; source=auto,pt-feb8721f045a5447,src-ef93f2551de03cd5,CO2,true,Legend is headed 'CO2' and its blue polygon-marker entry is labeled '333K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-353k-c3530734,CO2 353K,132.2519,mbar,0.6359,mmol/g,diamond,solid,#a72488,false,high,233.63,469.23,assigned_by=color; source=auto,pt-08894e25c84579b3,src-5e7542c50111a6ed,CO2,true,Legend is headed 'CO2' and its magenta-diamond entry is labeled '353K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-353k-c3530734,CO2 353K,666.0908,mbar,1.6644,mmol/g,diamond,solid,#a72488,false,high,465.45,314.23,assigned_by=color; source=auto,pt-09a624b2de4fad3e,src-d5ef91966a1f33ee,CO2,true,Legend is headed 'CO2' and its magenta-diamond entry is labeled '353K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-353k-c3530734,CO2 353K,34.0829,mbar,0.1763,mmol/g,diamond,solid,#a72488,false,high,191.0,538.5,assigned_by=color; source=auto,pt-0c0e0115a7a06d73,src-345c6058f2fa940c,CO2,true,Legend is headed 'CO2' and its magenta-diamond entry is labeled '353K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-353k-c3530734,CO2 353K,1069.1528,mbar,1.9,mmol/g,diamond,solid,#a72488,false,high,640.48,278.72,assigned_by=color; source=auto,pt-1eab939de545065c,src-1902c2e9f5d29715,CO2,true,Legend is headed 'CO2' and its magenta-diamond entry is labeled '353K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-353k-c3530734,CO2 353K,399.2635,mbar,1.364,mmol/g,diamond,solid,#a72488,false,high,349.58,359.5,assigned_by=color; source=auto,pt-1efb63d611f897c2,src-d8dd03deb01dd43f,CO2,true,Legend is headed 'CO2' and its magenta-diamond entry is labeled '353K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-353k-c3530734,CO2 353K,264.0421,mbar,1.0795,mmol/g,diamond,solid,#a72488,false,high,290.86,402.37,assigned_by=color; source=auto,pt-2546ab1cf959eda8,src-510a6dda88fb49f3,CO2,true,Legend is headed 'CO2' and its magenta-diamond entry is labeled '353K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-353k-c3530734,CO2 353K,600.9902,mbar,1.6093,mmol/g,diamond,solid,#a72488,false,high,437.18,322.53,assigned_by=color; source=auto,pt-2d6f0fc32fd9f5a6,src-f92efe34e7a37ae3,CO2,true,Legend is headed 'CO2' and its magenta-diamond entry is labeled '353K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-353k-c3530734,CO2 353K,330.3863,mbar,1.2475,mmol/g,diamond,solid,#a72488,false,high,319.67,377.06,assigned_by=color; source=auto,pt-38fbbc2f68873b2f,src-77953a9c2ed555bd,CO2,true,Legend is headed 'CO2' and its magenta-diamond entry is labeled '353K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-353k-c3530734,CO2 353K,528.9581,mbar,1.5431,mmol/g,diamond,solid,#a72488,false,high,405.9,332.51,assigned_by=color; source=auto,pt-7394a3fd49adb344,src-ef19676717c84f4e,CO2,true,Legend is headed 'CO2' and its magenta-diamond entry is labeled '353K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-353k-c3530734,CO2 353K,66.4144,mbar,0.332,mmol/g,diamond,solid,#a72488,false,high,205.04,515.03,assigned_by=color; source=auto,pt-affa4a656afe9cea,src-96ed2488dfcb556b,CO2,true,Legend is headed 'CO2' and its magenta-diamond entry is labeled '353K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-353k-c3530734,CO2 353K,734.5766,mbar,1.718,mmol/g,diamond,solid,#a72488,false,high,495.19,306.14,assigned_by=color; source=auto,pt-d766bce6609893a0,src-b8c3b5d8dcb29473,CO2,true,Legend is headed 'CO2' and its magenta-diamond entry is labeled '353K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-353k-c3530734,CO2 353K,1140.5631,mbar,1.9286,mmol/g,diamond,solid,#a72488,false,high,671.49,274.4,assigned_by=color; source=auto,pt-e0a9244a3dd36339,src-9bf108b392856175,CO2,true,Legend is headed 'CO2' and its magenta-diamond entry is labeled '353K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-353k-c3530734,CO2 353K,194.1516,mbar,0.8781,mmol/g,diamond,solid,#a72488,false,high,260.51,432.73,assigned_by=color; source=auto,pt-e1fe2b88d7782b09,src-b497af9c7df93326,CO2,true,Legend is headed 'CO2' and its magenta-diamond entry is labeled '353K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-353k-c3530734,CO2 353K,934.7144,mbar,1.829,mmol/g,diamond,solid,#a72488,false,high,582.1,289.42,assigned_by=color; source=auto,pt-ea3fc27a4c1f8490,src-9395a628b7b94e16,CO2,true,Legend is headed 'CO2' and its magenta-diamond entry is labeled '353K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-353k-c3530734,CO2 353K,866.1135,mbar,1.7906,mmol/g,diamond,solid,#a72488,false,high,552.31,295.2,assigned_by=color; source=auto,pt-f2a5dbc383969432,src-2b009046b182639c,CO2,true,Legend is headed 'CO2' and its magenta-diamond entry is labeled '353K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-353k-c3530734,CO2 353K,467.4038,mbar,1.4571,mmol/g,diamond,solid,#a72488,false,high,379.17,345.46,assigned_by=color; source=auto,pt-f41261de8de97b0a,src-c63bbd59baa77523,CO2,true,Legend is headed 'CO2' and its magenta-diamond entry is labeled '353K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-353k-c3530734,CO2 353K,800.7826,mbar,1.7554,mmol/g,diamond,solid,#a72488,false,high,523.94,300.5,assigned_by=color; source=auto,pt-f6771de1948395d7,src-229f03c3ca1f9a43,CO2,true,Legend is headed 'CO2' and its magenta-diamond entry is labeled '353K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-353k-c3530734,CO2 353K,1000.5519,mbar,1.864,mmol/g,diamond,solid,#a72488,false,high,610.69,284.14,assigned_by=color; source=auto,pt-f6978f2431cf12dc,src-70323093e476981b,CO2,true,Legend is headed 'CO2' and its magenta-diamond entry is labeled '353K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-373k-9f2f766d,CO2 373K,396.7765,mbar,0.873,mmol/g,diamond,solid,#040404,false,high,348.5,433.5,assigned_by=color; source=auto,pt-0f2ceda9b9cb3582,src-1206343560c272ba,CO2,true,Legend is headed 'CO2' and its black-star entry is labeled '373K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-373k-9f2f766d,CO2 373K,533.794,mbar,1.0687,mmol/g,diamond,solid,#040404,false,medium,408.0,404.0,overlap_flag=true; assigned_by=color; source=auto,pt-123e04a0a821837a,src-ecb2637313f7893c,CO2,true,Legend is headed 'CO2' and its black-star entry is labeled '373K'.,co2_loading,per gram of sorbent,partially_visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-373k-9f2f766d,CO2 373K,667.012,mbar,1.2237,mmol/g,diamond,solid,#040404,false,high,465.85,380.64,assigned_by=color; source=auto,pt-1e4aecae0ba17f6a,src-8380fab544083f92,CO2,true,Legend is headed 'CO2' and its black-star entry is labeled '373K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-373k-9f2f766d,CO2 373K,869.1762,mbar,1.3916,mmol/g,diamond,solid,#040404,false,high,553.64,355.33,assigned_by=color; source=auto,pt-25dab0f98954ee56,src-1b28ec38b5e6de93,CO2,true,Legend is headed 'CO2' and its black-star entry is labeled '373K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-373k-9f2f766d,CO2 373K,600.2303,mbar,1.1507,mmol/g,diamond,solid,#040404,false,high,436.85,391.64,assigned_by=color; source=auto,pt-277b424e04782313,src-c5a29874dff57a4c,CO2,true,Legend is headed 'CO2' and its black-star entry is labeled '373K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\data\input\calf20.png,figp1b,b,figp1b:b:co2-373k-9f2f766d,CO2 373K,1066.896,mbar,1.5166,mmol/g,diamond,solid,#040404,false,high,639.5,336.5,assigned_by=color; source=auto,pt-2abb773ec68cda2a,src-b452a0b0f75088ac,CO2,true,Legend is headed 'CO2' and its black-star entry is labeled '373K'.,co2_loading,per gram of sorbent,visible_marker,,,,,,,,C:\Users\jmckenna\dev-ai\AIP-RD1-V.3.5\artifacts\runs\calf20\figp1b\review.html
